YARDSTOGO,SCOREDIFF,TIMELEFT,TRUEFIELD,CONCEPT_8,CONCEPT_9,YARDSGAINED_Mean,AVG_OVER_TOGO,prob_FIRST,TARGET_1ST,STRAT_1ST,RUN_PASS_RUN,PLAYID_PASS4,PLAYID_PASS5,PLAYID_PASS6,PLAYID_PASS7,PLAYID_PASS8,PLAYID_PASS9,PLAYID_RUN1,PLAYID_RUN2,PLAYID_RUN3,PLAYID_RUN5,TEE_SHORT,TEE_MED,TEE_LONG,TEE_XLONG,DOWNNAME_1st,DOWNNAME_3rd
11,0,30,25,5,2,8.276163,0.752378455,0.633802634,1,XLONG3rd1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
5,-7,1200,25,5,2,4.756098000000001,0.9512195999999999,0.59321959,1,MED1st1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
9,0,1050,25,4,2,8.164835,0.907203889,0.411658529,0,LONG3rd0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1,0,1050,15,6,5,13.196295999999998,13.196295999999998,0.7966107040000001,1,SHORT3rd1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
2,7,180,15,5,1,4.756098000000001,2.3780490000000003,0.607718136,1,SHORT1st1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
4,-7,300,25,9,9,15.638176999999999,3.90954425,0.56369591,1,MED3rd1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
1,7,60,5,5,1,4.756098000000001,4.756098000000001,0.6348961670000001,1,SHORT3rd1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
1,0,480,25,1,5,7.482759,7.482759,0.758251117,1,SHORT1st1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
2,0,840,45,1,5,7.482759,3.7413795,0.7254023359999999,1,SHORT1st1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
5,0,30,35,6,7,13.196295999999998,2.6392592,0.498382262,0,MED1st0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
2,-7,1200,35,2,1,5.971223,2.9856115,0.6971418490000001,1,SHORT1st1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
11,-7,60,15,6,0,13.08867,1.1898790909999999,0.572433526,1,XLONG1st1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
6,0,840,45,7,3,10.824561,1.8040935000000002,0.462929224,0,MED3rd0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
9,0,840,15,7,3,10.824561,1.2027290000000002,0.61445269,1,LONG3rd1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
8,0,120,45,3,1,5.62,0.7025,0.351829467,0,LONG1st0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
6,0,300,45,8,9,12.42,2.07,0.550100668,1,MED1st1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
10,0,30,35,5,5,8.276163,0.8276163000000001,0.34517266799999996,0,LONG3rd0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2,0,840,25,5,1,4.756098000000001,2.3780490000000003,0.6838213559999999,1,SHORT1st1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
4,0,480,5,4,9,8.164835,2.04120875,0.455197065,0,MED3rd0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
5,-7,90,25,5,2,4.756098000000001,0.9512195999999999,0.519368496,1,MED3rd1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
11,7,60,25,5,2,8.276163,0.752378455,0.33740125,0,XLONG3rd0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
6,7,720,15,3,4,6.005976,1.000996,0.628303217,1,MED1st1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
5,0,60,45,4,2,8.164835,1.632967,0.618069705,1,MED1st1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1,7,1200,25,4,9,8.164835,8.164835,0.612489461,1,SHORT1st1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
9,-7,1200,15,5,5,8.276163,0.919573667,0.520794971,1,LONG3rd1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2,-7,975,25,5,3,4.756098000000001,2.3780490000000003,0.64219712,1,SHORT1st1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
2,7,1140,35,2,1,5.971223,2.9856115,0.6919485009999999,1,SHORT1st1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
4,-7,720,45,5,4,4.756098000000001,1.1890245000000002,0.668334593,1,MED3rd1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
8,7,60,45,1,7,5.62,0.7025,0.421618152,0,LONG1st0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
5,-7,300,45,5,9,8.276163,1.6552326000000002,0.627716945,1,MED1st1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
5,0,120,25,5,1,4.756098000000001,0.9512195999999999,0.5783879470000001,1,MED1st1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
8,7,300,45,5,5,4.756098000000001,0.59451225,0.472318633,0,LONG1st0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
7,7,120,15,5,7,8.276163,1.182309,0.696874612,1,LONG3rd1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1,7,60,15,3,9,5.028571,5.028571,0.44336255799999996,0,SHORT1st0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
1,7,1140,35,5,2,4.756098000000001,4.756098000000001,0.7655865959999999,1,SHORT3rd1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
6,0,30,25,5,7,8.276163,1.3793605,0.508889162,1,MED3rd1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
8,-7,90,25,8,5,13.416667000000002,1.677083375,0.311057387,0,LONG1st0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
8,0,300,15,7,4,10.717391000000001,1.339673875,0.313656355,0,LONG3rd0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
7,-7,720,35,4,1,6.216667,0.888095286,0.433120334,0,LONG3rd0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1,7,60,25,9,8,15.638176999999999,15.638176999999999,0.699710915,1,SHORT3rd1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
4,-7,720,15,3,3,6.005976,1.501494,0.57289728,1,MED1st1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
1,7,900,45,7,1,10.717391000000001,10.717391000000001,0.7775801179999999,1,SHORT3rd1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
1,0,1050,45,5,7,8.276163,8.276163,0.611209111,1,SHORT3rd1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
8,0,480,45,9,0,14.309091,1.788636375,0.45325055299999994,0,LONG1st0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
4,-7,720,25,2,9,5.4195400000000005,1.3548850000000001,0.56845027,1,MED3rd1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
11,-7,720,35,1,3,5.7619050000000005,0.523809545,0.66797491,1,XLONG1st1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0
4,7,60,25,9,8,15.638176999999999,3.90954425,0.583374317,1,MED1st1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
4,0,600,15,5,2,4.756098000000001,1.1890245000000002,0.6807210109999999,1,MED1st1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
6,7,60,25,5,9,8.276163,1.3793605,0.651965946,1,MED3rd1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
2,0,30,25,7,7,10.74,5.37,0.668138376,1,SHORT1st1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
1,0,30,15,1,0,5.62,5.62,0.7743511540000001,1,SHORT1st1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
5,0,480,5,5,2,4.756098000000001,0.9512195999999999,0.485786006,0,MED1st0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
6,-7,975,25,1,3,5.7619050000000005,0.9603174999999999,0.637748523,1,MED3rd1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
1,0,840,5,9,1,14.8,14.8,0.8079562779999999,1,SHORT3rd1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
6,0,30,35,7,1,10.717391000000001,1.7862318330000002,0.598537842,1,MED1st1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
9,-7,720,25,2,9,5.4195400000000005,0.602171111,0.405125447,0,LONG3rd0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
6,0,480,25,8,1,12.42,2.07,0.639131224,1,MED3rd1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
2,7,480,45,7,3,10.824561,5.4122805,0.719082241,1,SHORT1st1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
5,7,60,15,5,7,8.276163,1.6552326000000002,0.557004436,1,MED1st1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
10,7,600,15,6,6,13.196295999999998,1.3196296,0.44525494200000004,0,LONG3rd0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
6,0,120,15,4,9,8.164835,1.3608058330000001,0.46032002299999997,0,MED3rd0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
9,0,60,45,2,3,5.971223,0.663469222,0.813844027,1,LONG1st1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
3,7,180,15,3,3,6.005976,2.001992,0.63116523,1,SHORT3rd1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
6,0,120,35,9,9,15.638176999999999,2.606362833,0.641223475,1,MED1st1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
2,0,840,45,4,5,8.164835,4.0824175,0.645111358,1,SHORT1st1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
6,-7,180,35,4,2,8.164835,1.3608058330000001,0.485725894,0,MED1st0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
3,0,1050,45,5,4,4.756098000000001,1.585366,0.59990597,1,SHORT1st1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
9,-7,1200,25,7,3,10.824561,1.2027290000000002,0.37805288600000003,0,LONG1st0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
11,-7,300,35,7,3,10.824561,0.984051,0.265367384,0,XLONG3rd0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
5,7,1140,15,7,9,10.717391000000001,2.1434782,0.623824113,1,MED1st1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
1,0,480,35,2,1,5.971223,5.971223,0.49049997700000003,0,SHORT3rd0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
3,7,1140,15,1,0,5.62,1.8733333330000002,0.588816414,1,SHORT1st1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
5,-7,300,45,9,9,15.638176999999999,3.1276354,0.501050764,1,MED1st1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
2,-7,600,25,8,5,13.416667000000002,6.708333500000001,0.646915378,1,SHORT3rd1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
10,7,1140,35,3,4,6.005976,0.6005976,0.47905601,0,LONG3rd0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
1,0,720,35,3,5,5.142857,5.142857,0.566538351,1,SHORT1st1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
11,-7,90,25,2,9,5.4195400000000005,0.492685455,0.17405895,0,XLONG1st0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
1,-7,300,45,4,7,8.164835,8.164835,0.639313403,1,SHORT1st1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
9,-7,720,15,4,2,8.164835,0.907203889,0.456223948,0,LONG3rd0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
4,0,840,5,3,3,6.005976,1.501494,0.521591086,1,MED1st1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
9,0,480,25,8,1,12.42,1.38,0.75598261,1,LONG1st1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
10,-7,975,35,1,2,3.166667,0.31666669999999997,0.41927190200000003,0,LONG3rd0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
7,-7,90,25,4,7,8.164835,1.166405,0.458548801,0,LONG3rd0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
3,-7,720,45,5,8,8.276163,2.758721,0.594782486,1,SHORT1st1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
3,-7,1200,35,4,2,8.164835,2.721611667,0.7555570629999999,1,SHORT3rd1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
10,-7,975,15,8,5,13.416667000000002,1.3416667,0.553575616,1,LONG3rd1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
5,7,600,15,8,3,11.895105000000001,2.379021,0.586876343,1,MED1st1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
1,-7,90,15,4,9,8.164835,8.164835,0.653840117,1,SHORT1st1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
4,0,1050,35,6,9,13.70354,3.425885,0.63265283,1,MED3rd1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
5,7,180,35,6,9,13.70354,2.740708,0.64285579,1,MED3rd1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
5,0,120,35,2,0,6.36,1.272,0.663715292,1,MED3rd1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
1,7,1140,25,3,2,6.464789,6.464789,0.780225245,1,SHORT3rd1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
2,0,840,5,7,7,10.74,5.37,0.62537165,1,SHORT1st1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
4,7,60,5,8,3,11.895105000000001,2.97377625,0.587584035,1,MED1st1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
10,7,840,25,8,5,13.416667000000002,1.3416667,0.708800158,1,LONG3rd1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
5,-7,720,5,6,1,14.717948999999999,2.9435898,0.52046091,1,MED3rd1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
8,7,180,35,5,7,8.276163,1.034520375,0.621738776,1,LONG3rd1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
6,7,900,25,7,3,10.824561,1.8040935000000002,0.559589655,1,MED1st1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
9,-7,300,35,1,3,5.7619050000000005,0.640211667,0.538307444,1,LONG3rd1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
2,7,1140,15,7,2,10.717391000000001,5.3586955000000005,0.701217029,1,SHORT3rd1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
7,-7,720,35,3,2,6.464789,0.923541286,0.46916729799999995,0,LONG1st0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
4,7,180,45,8,9,12.42,3.105,0.666440224,1,MED1st1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
3,-7,300,15,9,2,16.634615,5.544871667000001,0.867449745,1,SHORT1st1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
2,0,30,25,4,9,8.164835,4.0824175,0.5422806689999999,1,SHORT1st1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
4,-7,90,15,5,1,4.756098000000001,1.1890245000000002,0.589103163,1,MED1st1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
4,7,1140,15,3,9,5.028571,1.25714275,0.6416102929999999,1,MED1st1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
2,7,180,45,9,0,14.309091,7.1545455,0.451655587,0,SHORT3rd0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
2,7,90,15,4,9,8.164835,4.0824175,0.7052369820000001,1,SHORT1st1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
7,0,840,35,5,3,5.243243,0.7490347140000001,0.46333298100000003,0,LONG1st0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1,7,180,5,3,9,5.028571,5.028571,0.690900088,1,SHORT1st1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
5,7,120,45,8,1,12.42,2.484,0.49813353200000005,0,MED1st0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
8,0,30,35,9,9,15.638176999999999,1.954772125,0.34442027399999997,0,LONG1st0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
8,0,60,45,7,9,10.717391000000001,1.339673875,0.580683532,1,LONG1st1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
11,7,600,15,5,1,4.756098000000001,0.432372545,0.7582142479999999,1,XLONG3rd1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
1,0,30,25,6,7,13.196295999999998,13.196295999999998,0.588541274,1,SHORT3rd1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
1,0,120,45,4,7,8.164835,8.164835,0.530286799,1,SHORT3rd1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
7,0,1050,45,3,0,5.62,0.802857143,0.29354721899999997,0,LONG1st0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
9,0,480,45,4,1,6.216667,0.690740778,0.566420401,1,LONG3rd1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
11,-7,720,15,7,7,10.74,0.976363636,0.214581259,0,XLONG3rd0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
8,0,840,25,9,9,15.638176999999999,1.954772125,0.332512566,0,LONG1st0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
6,0,120,25,8,1,12.42,2.07,0.624778755,1,MED1st1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
8,0,480,15,6,0,13.08867,1.63608375,0.364718153,0,LONG1st0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
1,7,60,25,5,9,8.276163,8.276163,0.777621307,1,SHORT3rd1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
4,0,840,45,3,8,5.483871,1.37096775,0.66903613,1,MED1st1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
3,7,1200,5,4,9,8.164835,2.721611667,0.537348985,1,SHORT3rd1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
5,-7,720,25,2,1,5.971223,1.1942446000000002,0.702726044,1,MED3rd1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
8,7,600,15,5,5,8.276163,1.034520375,0.49455992200000004,0,LONG3rd0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
7,-7,1200,35,2,9,5.4195400000000005,0.77422,0.412716132,0,LONG1st0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
6,-7,300,45,1,8,5.62,0.936666667,0.468582714,0,MED1st0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
6,0,30,15,5,1,4.756098000000001,0.792683,0.5066321810000001,1,MED3rd1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
6,-7,300,35,3,8,5.483871,0.9139785,0.599516359,1,MED3rd1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
5,-7,720,5,6,1,14.717948999999999,2.9435898,0.72815872,1,MED3rd1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
2,0,1050,35,2,1,5.971223,2.9856115,0.7278517440000001,1,SHORT1st1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
3,-7,975,25,5,9,8.276163,2.758721,0.578811692,1,SHORT1st1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
11,7,180,25,8,5,13.416667000000002,1.219697,0.71394166,1,XLONG1st1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
4,-7,300,35,3,1,5.62,1.405,0.540066697,1,MED1st1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
11,7,60,25,5,2,8.276163,0.752378455,0.434239727,0,XLONG3rd0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1,-7,720,25,1,5,7.482759,7.482759,0.76108116,1,SHORT1st1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
2,-7,720,5,7,0,10.717391000000001,5.3586955000000005,0.716807045,1,SHORT1st1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
10,-7,975,25,2,9,5.4195400000000005,0.541954,0.27312518199999997,0,LONG1st0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
4,-7,300,15,8,3,11.895105000000001,2.97377625,0.5402305860000001,1,MED3rd1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
3,7,60,5,4,9,8.164835,2.721611667,0.704298027,1,SHORT3rd1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1,-7,1200,15,5,2,4.756098000000001,4.756098000000001,0.653750343,1,SHORT1st1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
3,7,180,15,7,2,10.717391000000001,3.572463667,0.683639964,1,SHORT3rd1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
3,-7,720,25,4,9,8.164835,2.721611667,0.709242769,1,SHORT3rd1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3,-7,300,15,3,3,6.005976,2.001992,0.60100705,1,SHORT3rd1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
8,-7,720,35,5,3,4.756098000000001,0.59451225,0.339345093,0,LONG1st0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
6,-7,60,25,8,1,12.42,2.07,0.744924115,1,MED3rd1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
4,-7,300,5,8,3,11.895105000000001,2.97377625,0.302178496,0,MED3rd0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
2,7,180,35,4,2,8.164835,4.0824175,0.630855602,1,SHORT1st1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
5,0,120,25,3,5,5.142857,1.0285714,0.576744406,1,MED1st1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
11,7,600,25,8,5,13.416667000000002,1.219697,0.255140404,0,XLONG3rd0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
11,0,120,25,5,3,4.756098000000001,0.432372545,0.206766595,0,XLONG1st0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0
1,7,60,25,6,7,13.196295999999998,13.196295999999998,0.747027129,1,SHORT1st1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
3,0,120,5,7,7,10.74,3.58,0.77221035,1,SHORT3rd1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
3,7,1200,35,2,9,5.4195400000000005,1.806513333,0.272957281,0,SHORT1st0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
5,7,1140,25,8,2,13.629629999999999,2.725926,0.568624246,1,MED1st1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
11,0,840,15,6,0,13.08867,1.1898790909999999,0.364134621,0,XLONG1st0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
7,7,600,45,6,7,13.196295999999998,1.8851851430000002,0.547799259,1,LONG3rd1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
3,-7,720,15,2,3,5.971223,1.990407667,0.6298385470000001,1,SHORT1st1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
11,7,60,45,6,7,13.196295999999998,1.1996632729999999,0.315209601,0,XLONG3rd0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
3,7,975,25,1,9,6.430769000000001,2.143589667,0.450859512,0,SHORT3rd0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
10,0,1050,25,2,1,5.971223,0.5971223000000001,0.558449458,1,LONG3rd1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
8,0,30,25,5,3,4.756098000000001,0.59451225,0.27277814899999997,0,LONG1st0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
1,0,480,45,3,8,5.483871,5.483871,0.742345522,1,SHORT1st1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
10,7,60,35,2,0,6.36,0.636,0.36496257200000004,0,LONG1st0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
4,-7,300,35,4,3,8.164835,2.04120875,0.6448327429999999,1,MED3rd1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
5,0,30,5,3,9,5.028571,1.0057142,0.489416215,0,MED3rd0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
11,-7,90,45,5,5,4.756098000000001,0.432372545,0.32071276,0,XLONG1st0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0
3,-7,90,35,5,3,5.243243,1.7477476669999998,0.737641592,1,SHORT1st1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
3,0,480,45,3,8,5.483871,1.827957,0.759556821,1,SHORT3rd1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
5,7,1140,35,9,0,14.309091,2.8618182,0.623074938,1,MED1st1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
5,0,300,25,5,3,4.756098000000001,0.9512195999999999,0.8335855440000001,1,MED3rd1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
10,0,1050,45,8,9,12.42,1.242,0.354105641,0,LONG3rd0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
11,7,600,35,6,7,13.196295999999998,1.1996632729999999,0.282066298,0,XLONG1st0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
11,0,480,45,1,9,6.430769000000001,0.584615364,0.21281719600000001,0,XLONG3rd0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
2,-7,900,35,4,9,8.164835,4.0824175,0.687903721,1,SHORT3rd1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2,-7,975,35,5,2,8.276163,4.1380815,0.728915843,1,SHORT1st1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1,7,1140,5,6,2,13.16,13.16,0.80514981,1,SHORT3rd1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
3,0,840,15,2,3,5.971223,1.990407667,0.772507917,1,SHORT3rd1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
2,7,180,15,6,0,13.08867,6.544335,0.619165504,1,SHORT3rd1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
10,7,180,15,2,7,8.815789,0.8815789,0.39695766899999996,0,LONG1st0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
